"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.6	25.04	10.3054160517662	6.27285944862985	8.74537592102249	125	0.05
"2"	25000	25.5428571428571	25.1809523809524	13.8269512365838	6.74357766511543	9.00073063297851	210	0.084
"3"	50000	25.4151515151515	25.1848484848485	14.3188952844528	7.31036150666126	9.93923226032582	330	0.132
"4"	75000	25.2869955156951	25.0044843049327	17.1950525001004	8.23072059817781	11.0590287763765	446	0.1784
"5"	1e+05	25.2725752508361	25.0468227424749	17.6179133528203	9.48258821426795	12.7305324394451	598	0.2392
"6"	125000	25.2456140350877	24.863697705803	18.3613257633241	10.4178315392779	13.919300297212	741	0.2964
"7"	150000	25.0920454545455	24.6431818181818	20.6160654640245	11.3206367665979	15.1598114265867	880	0.352
"8"	175000	25.0086872586873	24.5048262548263	23.0389569003164	12.2561379171479	16.4951760327658	1036	0.4144
"9"	2e+05	25.1670761670762	24.4856674856675	22.9026906415314	13.3114786999596	17.8525924392932	1221	0.4884
"10"	225000	25.2214435879467	24.6741415557113	26.0679063132961	14.3601910609998	19.2440254627997	1427	0.5708
"11"	250000	25.3756009615385	24.8792067307692	26.6891722819611	15.4598406657144	20.6536955107324	1664	0.6656
"12"	275000	25.2773333333333	24.8234666666667	28.1618905223984	16.3787813571397	21.8817506413196	1875	0.75
"13"	3e+05	25.0338491295938	24.7538684719536	28.1298251858053	17.1824808644475	23.0252536742479	2068	0.8272
"14"	325000	24.6630679262258	24.812865497076	30.069242404255	17.8149980482047	23.7900757846075	2223	0.8892
"15"	350000	24.7004310344828	24.8172413793103	31.2446387820913	18.2421033729433	24.3133077836395	2320	0.928
