"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.88	25.32	10.1900343473415	6.5206382874286	8.72449425468319	125	0.05
"2"	25000	24.8171206225681	25.2879377431907	13.2727893326245	6.80092228296797	8.98180233828972	257	0.1028
"3"	50000	24.5586734693878	25.1862244897959	14.1972209012991	7.69854102508914	10.420244214199	392	0.1568
"4"	75000	24.8990825688073	25.1082568807339	16.4122318232905	8.93575586998028	12.0270290103552	545	0.218
"5"	1e+05	24.6929824561403	25.0950292397661	17.6677693542331	9.99628063703913	13.3073568551008	684	0.2736
"6"	125000	24.4902634593356	25.0045819014891	19.0629226098371	11.2462620361218	15.0522134812534	873	0.3492
"7"	150000	24.4661582459485	25.0400381315539	21.2633770598267	12.3173401279559	16.4989710799099	1049	0.4196
"8"	175000	24.34609375	25.05390625	24.0627928401418	13.5985686397644	18.1133807382161	1280	0.512
"9"	2e+05	24.3261829652997	24.9186119873817	25.8245614099608	15.0958183625172	20.2148262990497	1585	0.634
"10"	225000	24.1660417782539	25.1098018211034	28.2975333244207	16.3599933384641	21.9156241249128	1867	0.7468
"11"	250000	24.5281856939839	24.8754144954998	29.6317417622672	17.3518248333509	23.1740034382491	2111	0.8444
"12"	275000	24.5070546737213	24.8306878306878	31.6969232281093	18.0157361511983	24.0399077442256	2268	0.9072
