"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.352	24.832	10.2680148032616	6.72313592300994	8.85573983357687	125	0.05
"2"	25000	25.4537572254335	25.2023121387283	14.1881862579161	7.30656489032456	9.70688953444031	346	0.1384
"3"	50000	25.4356060606061	25.0284090909091	16.2124049686651	8.80016994401436	11.700218167668	528	0.2112
"4"	75000	25	24.9341563786008	17.4590707140241	10.2620041503717	13.6547755402006	729	0.2916
"5"	1e+05	25.2337796086509	24.8228630278064	20.0849005269257	11.8251974239578	15.8101030002938	971	0.3884
"6"	125000	25.4512489927478	24.6599516518936	22.6644442799644	13.3458595231166	17.7948783439805	1241	0.4964
"7"	150000	25.7096153846154	24.3852564102564	25.4057973816665	14.9718582046375	19.9914578445929	1560	0.624
"8"	175000	25.3400530503979	24.590450928382	28.4734987390886	16.4196491304392	21.9289804481484	1885	0.754
"9"	2e+05	25.2445272473218	24.690731252911	30.3796865065628	17.5171239538763	23.3824317433092	2147	0.8588
"10"	225000	24.8456998313659	24.5392074198988	34.3767449052875	18.493792960764	24.5585829536499	2372	0.9488
