"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.192	25.048	10.0697153882322	6.52276370312211	8.47532701433992	125	0.05
"2"	25000	25.1234567901235	25.1399176954733	11.3535514839074	6.77951062424494	9.06933986221814	243	0.0972
"3"	50000	25.3276836158192	25.0960451977401	13.5612522166673	7.34628259686883	9.80938050362273	354	0.1416
"4"	75000	25.2911392405063	25.1645569620253	14.2268401372764	8.36743906860453	11.3220046996193	474	0.1896
"5"	1e+05	25.0481099656357	25.414089347079	16.5581938796524	9.25129376121618	12.4141825701918	582	0.2328
"6"	125000	24.8956276445698	25.2059238363893	17.8887720155251	10.1542400649221	13.6025483194131	709	0.2836
"7"	150000	25.015873015873	25.3748473748474	19.1104777432868	10.9267919635475	14.6251612388254	819	0.3276
"8"	175000	24.9825102880658	25.4897119341564	20.9144199817889	11.8759413138433	15.9091880241002	972	0.3888
"9"	2e+05	25.2435783879539	25.6147032772365	22.0311517134324	12.7722327676389	17.0616967281846	1129	0.4516
"10"	225000	25.0181680545042	25.9651778955337	23.3346298270914	13.7911925819747	18.4100826029098	1321	0.5284
"11"	250000	25.1411530815109	25.9821073558648	25.9116169784623	14.7601726068002	19.7879505729598	1509	0.6036
"12"	275000	25.364768683274	25.9644128113879	26.7592897802652	15.5497488208216	20.7946017377185	1686	0.6744
"13"	3e+05	25.2411953041622	25.6862326574173	27.085948771477	16.3786090170475	21.8814784945445	1874	0.7496
"14"	325000	25.14892578125	25.4228515625	28.9728928723856	17.097802862439	22.881377310921	2048	0.8192
"15"	350000	25.1359044995409	25.1519742883379	31.0372456960255	17.6432162736529	23.5599632692331	2178	0.8712
"16"	375000	24.973292469352	24.9452714535902	31.3001434495048	18.0986406054171	24.1191626353254	2284	0.9136
