"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.008	25.224	10.0647026781719	6.63677165366369	9.02542187379626	125	0.05
"2"	25000	24.9302325581395	25.6312292358804	13.5073990639235	7.01663130652337	9.54450994046538	301	0.1204
"3"	50000	25.0260303687636	25.6399132321041	15.1834113417817	8.31123598940331	11.080859067527	461	0.1844
"4"	75000	25.1030110935024	25.5578446909667	17.592457010449	9.6164477808559	12.872350068243	631	0.2524
"5"	1e+05	25.2506024096386	25.6168674698795	20.6547629048985	10.9841012457754	14.6498884179222	830	0.332
"6"	125000	25.1986692015209	25.7404942965779	21.8513898532165	12.3244601086354	16.4288524520089	1052	0.4208
"7"	150000	25.2782071097372	25.6375579598145	24.0215986640648	13.6523227097221	18.2613717164898	1294	0.5176
"8"	175000	25.3702290076336	25.1666666666667	26.0252756858085	15.0230201600359	20.1343316352989	1572	0.6288
"9"	2e+05	25.1821541710665	25.0105596620908	26.9917373095838	16.4310019567043	22.0257487599937	1894	0.7576
"10"	225000	24.7931034482759	24.8869731800766	28.0966794717292	17.2336218502279	23.0611802246203	2088	0.8352
"11"	250000	24.4781054512958	24.9119749776586	31.0407851984818	17.8754324183628	23.8449800038957	2238	0.8952
"12"	275000	24.228339735382	24.8245838668374	32.1777981649723	18.3421672942564	24.420647297345	2343	0.9372
