"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.576	25.624	10.4972926033335	6.48575600785886	8.89185874831579	125	0.05
"2"	25000	25.2917771883289	25.8275862068966	13.0539893378235	7.50764385389362	10.111618758561	377	0.1508
"3"	50000	25.3078324225865	25.4371584699454	15.2958047340776	8.90340595038464	11.8214511044672	549	0.2196
"4"	75000	25.0905349794239	25.196159122085	17.2254487643884	10.2212289344321	13.6452721258945	729	0.2916
"5"	1e+05	25.4136504653568	24.6804550155119	20.2417447671018	11.7736943586519	15.695268969705	967	0.3868
"6"	125000	25.6674816625917	25.2730236348818	22.729408772455	13.2618321353856	17.7166903475193	1227	0.4908
"7"	150000	25.4940789473684	25.225	25.151357649992	14.7501380239316	19.7023242565819	1520	0.608
"8"	175000	25.1350750416898	25.2317954419122	27.6491808109906	16.0287641640617	21.3655221673701	1799	0.7196
"9"	2e+05	24.8998091603053	24.7876908396947	29.1551155415112	17.3010457593894	23.1269265511983	2096	0.8384
"10"	225000	24.651384083045	24.4286332179931	31.150070397845	18.2101876435835	24.2829143797321	2312	0.9248
