"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.04	24.32	10.489232574407	6.61449847839852	8.6800921654093	125	0.05
"2"	25000	25.1300448430493	24.3004484304933	12.8698035959264	6.81078884898646	9.03131109107247	223	0.0892
"3"	50000	24.9279778393352	24.5761772853186	13.5654479462368	7.38642525629595	9.94468321478606	361	0.1444
"4"	75000	24.8984547461369	24.4216335540839	15.677221780676	8.2004524246434	10.9907851319044	453	0.1812
"5"	1e+05	24.6672473867596	24.4459930313589	17.1984588263604	9.17965974290566	12.3081606568418	574	0.2296
"6"	125000	24.2976539589443	24.6011730205279	18.9192180176388	9.96108469854678	13.2884149426961	682	0.2728
"7"	150000	24.193588162762	24.6868064118372	19.6333200420339	10.8391526569967	14.4803086886997	811	0.3244
"8"	175000	24.1797283176594	24.6520376175549	20.9225017920226	11.7851087955636	15.7332380741141	957	0.3828
"9"	2e+05	24.1349134001823	24.9170464904284	21.4948323473663	12.5833969913845	16.8675065323959	1097	0.4388
"10"	225000	24.1128775834658	24.7432432432432	23.3272659411083	13.4746082145726	18.0089396862845	1258	0.5032
"11"	250000	24.0339335180055	24.6087257617729	24.3198152951089	14.4050990868679	19.2118732888803	1444	0.5776
"12"	275000	24.1184454040716	24.4275138803208	27.2916029351348	15.2476645759343	20.3856557181818	1621	0.6484
"13"	3e+05	24.0237306843267	24.5943708609272	27.5182375592005	16.1018088519186	21.5472062211401	1812	0.7248
"14"	325000	24.1943605236657	24.6560926485398	27.5954254995479	16.8266647935527	22.4903460533803	1986	0.7944
"15"	350000	24.3051886792453	24.7212264150943	29.2405138001098	17.380264409906	23.2891404390276	2120	0.848
"16"	375000	24.4347438752784	24.558574610245	30.0225510088586	17.9082613885294	23.92644409871	2245	0.898
"17"	4e+05	24.4884516680924	24.4255774165954	31.3640238765264	18.3135562298274	24.4309335439719	2338	0.9352
