"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.632	24.656	10.4029688070281	6.49341192937857	8.5171450615802	125	0.05
"2"	25000	24.7239057239057	24.7845117845118	12.8068309551021	6.95666110233037	9.30342085747403	297	0.1188
"3"	50000	24.5635964912281	24.6798245614035	14.1180478864262	8.17237109349304	10.8772648289223	456	0.1824
"4"	75000	24.5322834645669	24.3212598425197	17.8261706584651	9.61915118292447	12.8269185956597	635	0.254
"5"	1e+05	24.5620689655172	24.4390804597701	21.4924894783445	11.2693139386616	15.0029338303206	870	0.348
"6"	125000	24.5582010582011	24.5599647266314	23.5861010186535	12.7955161183733	17.0602449184233	1134	0.4536
"7"	150000	24.4104960460101	24.5859094176851	25.7709859402373	14.1531766019183	18.76849980078	1391	0.5564
"8"	175000	24.52442002442	24.5335775335775	28.0143956492549	15.3538162071616	20.5195464091781	1638	0.6552
"9"	2e+05	24.6814389989572	24.3795620437956	29.0593309326657	16.6030419426368	22.1761946450725	1918	0.7672
"10"	225000	24.5969669117647	24.3014705882353	31.2186256086277	17.6553731077566	23.5628386300002	2176	0.8704
"11"	250000	24.4456427955134	24.4063848144953	32.4898017018568	18.2670920432578	24.3256342411688	2318	0.9272
