"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.704	24.728	10.3969995671828	6.61818107006559	8.73301780600498	125	0.05
"2"	25000	25.8960396039604	25.4455445544554	12.0017082485064	6.7136231587585	8.84919926405433	202	0.0808
"3"	50000	25.7993630573248	25.6592356687898	12.8708803205362	6.92939982288508	9.29713021793614	314	0.1256
"4"	75000	25.8793969849246	25.4020100502513	13.9029397990927	7.61136704712229	10.2152844583366	398	0.1592
"5"	1e+05	25.8862660944206	25.2682403433476	15.3468872534112	8.25488577672978	11.023147508173	466	0.1864
"6"	125000	25.8584729981378	25.3854748603352	16.2642602862733	8.83333270915991	11.7388204550716	537	0.2148
"7"	150000	25.7395498392283	25.3151125401929	16.7347355692351	9.52545603343057	12.6501245487764	622	0.2488
"8"	175000	25.5806451612903	25.0981767180926	17.8044646475076	10.1728776751708	13.5018703949248	713	0.2852
"9"	2e+05	25.6343558282209	25.0846625766871	18.3454848486622	10.8673810937068	14.5161134787798	815	0.326
"10"	225000	25.3997833152763	25.4528710725894	20.0730469975446	11.5060764190744	15.4513117161769	923	0.3692
"11"	250000	25.4480712166172	25.5529179030663	20.4529581938958	12.0499131262124	16.0747529641208	1011	0.4044
"12"	275000	25.240790655885	25.6325247079964	21.6412560085227	12.623532964161	16.81779181565	1113	0.4452
"13"	3e+05	25.2413236481033	25.7958030669895	22.2422609913455	13.3231996387887	17.7974392512577	1239	0.4956
"14"	325000	24.9866666666667	25.6837037037037	24.0227561640504	13.8919698351356	18.5864805211171	1350	0.54
"15"	350000	25.1975724881996	25.9777478084963	25.2183000783381	14.5534761605913	19.4205441245598	1483	0.5932
"16"	375000	25.4625850340136	25.987012987013	26.0263327753267	15.1908460320017	20.2847278330472	1617	0.6468
"17"	4e+05	25.467974610502	25.9751875360646	27.8928747294409	15.7488717685124	21.0264938025853	1733	0.6932
"18"	425000	25.5	25.9861111111111	28.7015325493084	16.3584101832391	21.7919499308833	1872	0.7488
"19"	450000	25.4653020469296	25.8726909635547	29.579421046259	16.9196569550196	22.5628774206608	2003	0.8012
"20"	475000	25.3105560791706	25.6512723845429	30.7076813534558	17.4213711316666	23.2709799628526	2122	0.8488
"21"	5e+05	25.3260672116258	25.4100817438692	31.3751466524478	17.7587557478894	23.6690819539252	2202	0.8808
"22"	525000	25.2572052401747	25.0930131004367	32.3053614439589	18.1361242910448	24.141425608828	2290	0.916
