"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.256	24.952	10.1155247021595	6.36924028901042	8.79203275699084	125	0.05
"2"	25000	25.4769874476987	24.7405857740586	13.2495299120914	6.50629301943929	8.97939534709079	239	0.0956
"3"	50000	25.7342105263158	25.1842105263158	13.2965903300219	7.64418839436352	10.31679002935	380	0.152
"4"	75000	25.4450867052023	25.3988439306358	17.1217658703016	8.79486754111478	11.8521215650435	519	0.2076
"5"	1e+05	25.480122324159	25.2782874617737	18.8305418648345	9.82844797490048	13.1196217597538	654	0.2616
"6"	125000	25.1435643564356	25.7215346534653	20.5208571803478	10.8971539810243	14.563674979935	808	0.3232
"7"	150000	25.3013013013013	25.8098098098098	21.1630267572802	12.0794091535758	16.1673811125942	999	0.3996
"8"	175000	25.255928045789	25.7097301717089	23.199958258121	13.302749515235	17.7812673316891	1223	0.4892
"9"	2e+05	24.9965940054496	25.5388283378747	26.8867621145851	14.5679227934919	19.4870219903558	1468	0.5872
"10"	225000	24.8939038686987	25.7661195779601	27.8630518969654	15.6822387973935	21.0129826682077	1706	0.6824
"11"	250000	25.0369799691834	25.5002568053416	31.7346868683924	16.7190339616837	22.3338459341343	1947	0.7788
"12"	275000	24.7458487084871	25.4852398523985	31.5148043294219	17.6346441300838	23.552039711638	2168	0.8672
"13"	3e+05	24.7899050905953	25.51164797239	32.7366088826751	18.262356895613	24.2978101208293	2318	0.9272
