"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.992	25.136	9.97650038841276	6.73613660135885	8.86400361010757	125	0.05
"2"	25000	25	25.1198156682028	11.6007141062916	6.82638756018684	8.99849327054085	217	0.0868
"3"	50000	24.9171597633136	25.3372781065089	12.7098677164296	7.26147868325182	9.79354473284461	338	0.1352
"4"	75000	24.5454545454545	25.1175166297118	14.9490939739515	8.19093822964813	10.8961445000402	451	0.1804
"5"	1e+05	24.5401869158879	25.011214953271	16.0178160918451	8.90635095765539	11.9144286443901	535	0.214
"6"	125000	24.4852459016393	24.8967213114754	15.9050532924758	9.4607761213552	12.595090075382	610	0.244
"7"	150000	24.3575498575499	24.9444444444444	19.5080490247855	10.1344410195607	13.5310085831638	702	0.2808
"8"	175000	24.5655339805825	24.9283980582524	22.1796439558144	10.964686240881	14.5959232300917	824	0.3296
"9"	2e+05	24.5015806111697	24.8672286617492	23.5945172668878	11.7587403022071	15.6136332837635	949	0.3796
"10"	225000	24.5814814814815	24.5194444444444	24.0103870019813	12.5332091615628	16.6048458652025	1080	0.432
"11"	250000	24.5589225589226	24.3038720538721	24.5685809594782	13.1156293366715	17.4975905602154	1188	0.4752
"12"	275000	24.6363636363636	24.0962121212121	25.1482387538303	13.8176409170866	18.4027082244818	1320	0.528
"13"	3e+05	24.4515910629655	23.9451591062965	26.5361833600808	14.6148111613898	19.4835078315325	1477	0.5908
"14"	325000	24.1691934505761	24.0758035172832	26.9352105479126	15.4427149304602	20.576893321351	1649	0.6596
"15"	350000	24.3501400560224	24.078431372549	28.2054270750473	16.0284623545638	21.3739522871594	1785	0.714
"16"	375000	24.3737006237006	24.2141372141372	29.0465870270733	16.6206316950381	22.1737482598734	1924	0.7696
"17"	4e+05	24.5926829268293	23.9648780487805	30.7652214044792	17.1398433303023	22.9170789282407	2050	0.82
"18"	425000	24.7754725680037	24.1226371599816	30.7294516825768	17.6194945157339	23.5053819636238	2169	0.8676
"19"	450000	25.0542089026003	24.1397091229617	31.9419506774983	18.0342107969205	24.0615758811814	2269	0.9076
