"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.416	24.712	10.5181747465993	6.45089055532624	8.58836422143356	125	0.05
"2"	25000	24.4610591900312	24.5295950155763	14.1689041201154	7.02861832504032	9.47586997999636	321	0.1284
"3"	50000	24.6575342465753	25.0880626223092	16.2813986477608	8.61435563374437	11.414696326265	511	0.2044
"4"	75000	24.9088359046283	24.9915848527349	18.5049167552662	10.1674883567184	13.5118760373682	713	0.2852
"5"	1e+05	24.8152866242038	24.7707006369427	20.1436894806169	11.6428784273114	15.5243001349924	942	0.3768
"6"	125000	25.1852159468439	24.5564784053156	23.0646236372501	13.1650894720736	17.5478970469547	1204	0.4816
"7"	150000	25.0343007915567	24.4564643799472	25.5725680783418	14.7559010546271	19.5889429697021	1516	0.6064
"8"	175000	25.2222820236814	24.8654467168999	27.8401117021664	16.3207277724299	21.7734622942245	1858	0.7432
"9"	2e+05	24.8304770727188	25.0166743862899	29.6917048133663	17.5740378573099	23.4496656819915	2159	0.8636
"10"	225000	24.6263180092788	25.0961619569802	32.302104941055	18.4775553187807	24.5553627589478	2371	0.9484
