"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.008	25.112	9.98461857058145	6.7787349955398	8.88800360035931	125	0.05
"2"	25000	24.9414634146341	25.1219512195122	13.0230098839187	6.91436003301264	9.32626796963946	205	0.082
"3"	50000	25.3738601823708	25.2765957446809	13.0920467069242	7.36399904765073	9.96012643429925	329	0.1316
"4"	75000	25.0701754385965	24.75	16.1298694275582	8.26914438522207	11.0638840311773	456	0.1824
"5"	1e+05	25	24.8409090909091	16.7298818370302	9.21840437893173	12.3372252998465	572	0.2288
"6"	125000	24.9717514124294	24.9138418079096	17.2757553826634	10.1602027865969	13.6001111567756	708	0.2832
"7"	150000	24.9918032786885	24.9988290398126	20.0331124763346	11.1169338211115	14.8622109545998	854	0.3416
"8"	175000	24.9090909090909	24.7292929292929	20.7785517649235	11.9877222352189	16.0403761799112	990	0.396
"9"	2e+05	24.8044788975022	24.5055986218777	21.856397855132	12.9467190269382	17.3039944924006	1161	0.4644
"10"	225000	24.8765151515152	24.4878787878788	25.9385976871735	13.798342530159	18.4488301749875	1320	0.528
"11"	250000	24.9482645710544	24.3143418467583	26.1197931856499	14.8232633287542	19.7818318607028	1527	0.6108
"12"	275000	24.858966918166	24.4265815438189	27.3795023591246	15.7185101624452	20.9974822092009	1723	0.6892
"13"	3e+05	24.7082035306334	24.4896157840083	28.4444923859167	16.6224334157797	22.2548919715806	1926	0.7704
"14"	325000	24.6044880785414	24.5549322113137	31.1424985554919	17.4933126421997	23.4129574536756	2139	0.8556
"15"	350000	24.5177553704516	24.4449802718106	32.586627031942	18.0916233651539	24.0855293542354	2281	0.9124
