"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.72	25.128	9.79299668130241	6.59748579857575	8.94107286627282	125	0.05
"2"	25000	24.966573816156	25.1587743732591	12.6359406114087	7.2474595756303	9.64804759695438	359	0.1436
"3"	50000	25.0634920634921	25.4268077601411	14.8685346058952	9.05431099002504	12.1278152747015	567	0.2268
"4"	75000	24.6053268765133	25.953995157385	18.7012453011529	10.9071897647478	14.5393517788117	826	0.3304
"5"	1e+05	24.4707470747075	26.021602160216	21.9016441267835	12.6411489543294	16.8031628535497	1111	0.4444
"6"	125000	24.2425531914894	26.1269503546099	24.2582687124516	14.2122071461838	18.9616200138496	1410	0.564
"7"	150000	24.1654306902453	26.1699942954934	25.5906009155657	15.8082912403403	21.1550605015949	1753	0.7012
"8"	175000	24.5569807597435	25.7000493339911	29.0931104917842	16.9864229041295	22.7306052501539	2027	0.8108
"9"	2e+05	24.6927523343708	25.3312583370387	30.9556769127242	17.9323788628862	23.9257976938267	2249	0.8996
"10"	225000	24.7416009954376	24.7088345085027	32.5537005267007	18.6554464412077	24.7701367940487	2411	0.9644
