"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.576	25.032	10.3655583544737	6.83331004607066	9.04194669305233	125	0.05
"2"	25000	25.8715953307393	25.408560311284	12.4391337085562	7.13873795072526	9.44081217792586	257	0.1028
"3"	50000	25.4398034398034	25.6068796068796	13.6828435122743	7.79162541859691	10.5212577697747	407	0.1628
"4"	75000	25.6373626373626	25.3333333333333	15.6977208901074	8.92091797183699	11.8414795927668	546	0.2184
"5"	1e+05	25.4315937940762	25.0973201692525	17.9812542567002	10.1439979375955	13.5687552186741	709	0.2836
"6"	125000	25.3918604651163	25.0081395348837	18.8200818632987	11.122874478721	14.9146452901825	860	0.344
"7"	150000	25.3166506256015	24.781520692974	20.6329994632704	12.2641231313665	16.3830992536068	1039	0.4156
"8"	175000	25.1161495624503	24.6738265712013	24.2280777722732	13.471715255044	18.0013410828517	1257	0.5028
"9"	2e+05	24.9	24.6340136054422	25.1264773577266	14.5495464300311	19.4420051714997	1470	0.588
"10"	225000	25.2314436002338	24.5464640561075	27.163924269895	15.6584137219681	20.8412579668327	1711	0.6844
"11"	250000	25.0421216848674	24.4763390535621	27.8862813901558	16.5720636875099	22.1695205967359	1923	0.7692
"12"	275000	25.2773826458037	24.5267899478426	29.2915118412463	17.3432361047911	23.1967232983028	2109	0.8436
"13"	3e+05	25.3321492007105	24.6354351687389	31.5234677822135	17.9571981128212	23.9321843404231	2252	0.9008
