"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.72	25.656	10.5646928966251	6.49299071276813	8.6498980340811	125	0.05
"2"	25000	25.3598484848485	25.4204545454545	13.0486931977483	6.58074299827252	8.90753342652835	264	0.1056
"3"	50000	25.1586021505376	25.1586021505376	13.2076789180609	7.38119603294645	9.90936277338926	372	0.1488
"4"	75000	25	24.969696969697	15.2196347495598	8.20814641786385	11.000041739632	462	0.1848
"5"	1e+05	24.78184991274	24.7958115183246	15.5403634115186	9.09486259322767	12.2061380443132	573	0.2292
"6"	125000	24.5918367346939	24.5626822157434	16.9186650188415	9.94282081644632	13.3508105174055	686	0.2744
"7"	150000	24.5631313131313	24.2032828282828	19.3462562968471	10.6777718414539	14.2838241624327	792	0.3168
"8"	175000	24.5330396475771	24.2279735682819	19.7547513305033	11.430700975651	15.2840643494299	908	0.3632
"9"	2e+05	24.6098039215686	24.5441176470588	20.6149879640559	12.1149854735695	16.213262645776	1020	0.408
"10"	225000	24.4284490145673	24.7634961439589	22.8714694049902	12.9496250365556	17.2680738634684	1167	0.4668
"11"	250000	24.2126044039484	24.8025816249051	23.141042864409	13.7625832920701	18.3142205476442	1317	0.5268
"12"	275000	24.2871485943775	24.7737617135207	25.8108355888321	14.6553845843201	19.529877144099	1494	0.5976
"13"	3e+05	24.3319352905932	24.8106650689035	26.0494152016555	15.4733330853268	20.6495585235961	1669	0.6676
"14"	325000	24.5058949624866	24.5627009646302	26.9182837178727	16.3490431413492	21.8018751081219	1866	0.7464
"15"	350000	24.4777723497802	24.4347826086957	28.3380926114965	17.1144176447421	22.7826352711297	2047	0.8188
"16"	375000	24.6575157515752	24.4180918091809	30.2363405629842	17.8378675165332	23.7844831176845	2222	0.8888
"17"	4e+05	24.6612349914237	24.4545454545455	32.4556264071373	18.304790210732	24.4028286410716	2332	0.9328
