"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.088	24.984	9.95067836883496	6.49735023573014	8.87288002849131	125	0.05
"2"	25000	24.8125	25.1151315789474	12.3102328403285	7.01490268598013	9.37394153766299	304	0.1216
"3"	50000	25.2180293501048	24.9454926624738	15.2022074588178	8.40792007077843	11.2578034658012	477	0.1908
"4"	75000	25.3397058823529	24.7955882352941	17.8068429218739	9.95893083701442	13.2388068867805	680	0.272
"5"	1e+05	24.9604395604396	24.5593406593407	20.2099999339743	11.4754357497882	15.2777986077273	910	0.364
"6"	125000	24.6594076655052	24.4738675958188	23.2828194718025	12.8720733947879	17.1704144397826	1148	0.4592
"7"	150000	24.7004898530441	24.5794261721484	24.6381788428528	14.3581866898898	19.1930262588346	1429	0.5716
"8"	175000	24.753986332574	24.2989749430524	27.6409953511644	15.8721446247962	21.2381983810384	1756	0.7024
"9"	2e+05	24.6106577052328	24.2381180988958	29.4451397844636	17.2545395630938	23.0464773174594	2083	0.8332
"10"	225000	24.5647058823529	24.2753812636166	31.7480268872578	18.1358204924198	24.1912667201613	2295	0.918
