"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25	25.112	9.95130865765905	6.5750529940689	8.89474811335318	125	0.05
"2"	25000	25.362962962963	25.3296296296296	11.6388410087704	6.90836056468002	9.38693090841126	270	0.108
"3"	50000	25.2740384615385	25.1466346153846	13.8560755467795	7.80948821683287	10.3275892050774	416	0.1664
"4"	75000	25.1831238779174	25.0215439856373	17.3166173739895	8.99131725963812	11.9886943423704	557	0.2228
"5"	1e+05	25.0251046025105	24.78940027894	18.2347642767803	10.2094107713337	13.5943037357413	717	0.2868
"6"	125000	24.9798882681564	24.6882681564246	22.0585137339629	11.4306177787887	15.2587857353694	895	0.358
"7"	150000	25.1121994657168	24.7346393588602	23.9007336892594	12.758197493989	16.981977105064	1123	0.4492
"8"	175000	25.3318452380952	24.5424107142857	24.2243270519783	13.9111243936726	18.5439756531864	1344	0.5376
"9"	2e+05	25.3712311557789	24.623743718593	26.4908343768828	15.1295475079283	20.1906860574591	1592	0.6368
"10"	225000	25.3306320907617	24.5337655321448	27.5692802205195	16.2658631748617	21.677473602717	1851	0.7404
"11"	250000	25.0252427184466	24.3320388349515	28.2767909494735	17.1395693632207	22.9570771623288	2060	0.824
"12"	275000	24.7563405797101	24.513134057971	30.5781582740208	17.7487236369203	23.6995695480825	2208	0.8832
"13"	3e+05	24.4336020364871	24.7980483665677	32.350017952759	18.4102527048154	24.5153382953356	2357	0.9428
