"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.104	25.112	9.90996266390545	6.57530671003696	8.94021028835452	125	0.05
"2"	25000	24.7220216606498	25.5018050541516	12.5468300014547	6.76389687887173	9.03805736823692	277	0.1108
"3"	50000	24.8251748251748	25.3076923076923	13.4471015128639	7.91989952128561	10.6937368411952	429	0.1716
"4"	75000	25.0590339892665	25.1878354203936	15.4274614502601	8.98433497068934	11.9999009269007	559	0.2236
"5"	1e+05	25.1205298013245	25.1245033112583	17.4065022304382	10.4055936667064	13.9348375441443	755	0.302
"6"	125000	25.1795698924731	24.9849462365591	20.1034474902772	11.5547990624239	15.4026320514584	930	0.372
"7"	150000	25.0449438202247	24.9559204840104	22.0793842594718	12.8783551164389	17.1426619898574	1157	0.4628
"8"	175000	24.9634408602151	24.8759856630824	24.3877770518652	14.1593754367303	18.964885850907	1395	0.558
"9"	2e+05	25.3268882175227	24.8797583081571	25.7755331963142	15.4049924217093	20.5649773358294	1655	0.662
"10"	225000	24.884133611691	24.7959290187891	27.5822315245264	16.5566056348284	22.1486192127936	1916	0.7664
"11"	250000	24.6327683615819	24.8757062146893	28.6757249372477	17.3977500230367	23.2451446263362	2124	0.8496
"12"	275000	24.7473730297723	24.6742556917688	30.4107182771589	18.0664494246101	24.1142940322878	2284	0.9136
