"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.936	24.616	10.2187842721138	6.44748699849205	8.63247079346348	125	0.05
"2"	25000	25.1587837837838	24.7195945945946	11.339767456516	6.76702175840906	9.00689234706642	296	0.1184
"3"	50000	24.9219858156028	24.6973995271868	13.9296872735203	7.90439209883602	10.6053542978977	423	0.1692
"4"	75000	25.0933098591549	24.3943661971831	15.852715780726	9.0680950137154	12.1450508272428	568	0.2272
"5"	1e+05	25.3324396782842	24.1139410187668	18.0017920625201	10.3870378660169	13.8906168315475	746	0.2984
"6"	125000	25.2397408207343	24.0863930885529	21.8170810563642	11.5296230201412	15.3994380808708	926	0.3704
"7"	150000	25.3785971223022	23.8327338129496	23.0331029551808	12.6589608075461	16.8498046895177	1112	0.4448
"8"	175000	25.2472324723247	23.9239852398524	25.5617428102441	13.9450564678344	18.6103897577719	1355	0.542
"9"	2e+05	25.2742537313433	23.9347014925373	26.7645413380107	15.1750415532638	20.2737147275722	1608	0.6432
"10"	225000	25.1720487030175	23.8427739544733	28.8359079642521	16.4352276629648	21.9754616986353	1889	0.7556
"11"	250000	25.2051886792453	23.8533018867925	30.1660567728213	17.3843298901399	23.2369752540412	2120	0.848
"12"	275000	25.1549173194082	24.1579634464752	32.550934120845	18.1474501045039	24.1826572165016	2298	0.9192
