"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.248	24.704	10.2206222902522	6.91644522603348	8.79301540997171	125	0.05
"2"	25000	25.4182509505703	25.0038022813688	12.5194922404058	7.22411797424795	9.47078987532324	263	0.1052
"3"	50000	25.3348214285714	25.2120535714286	14.8310702086787	8.17148273601401	10.9157046415003	448	0.1792
"4"	75000	25.2214876033058	25.3586776859504	16.1156723881898	9.4460395246674	12.674599600613	605	0.242
"5"	1e+05	25.3171355498721	25.193094629156	19.8046665464112	10.6679585507316	14.2896510271405	782	0.3128
"6"	125000	25.0975359342916	25.1006160164271	20.2784296411192	11.907466745091	15.9888027516952	974	0.3896
"7"	150000	25.4282115869018	25.4214945424013	23.9572453307299	13.1399966881131	17.6179240977103	1191	0.4764
"8"	175000	25.6755282890252	25.3353783231084	25.037428759801	14.5486797463333	19.3960349616988	1467	0.5868
"9"	2e+05	25.646783625731	25.4485380116959	26.4639153122146	15.681165210491	20.9698665918535	1710	0.684
"10"	225000	25.5659509202454	25.2387525562372	28.6708990530728	16.7211506952293	22.3467286360297	1956	0.7824
"11"	250000	25.2244131455399	24.9849765258216	30.3441121299549	17.4508639084107	23.2962322432175	2130	0.852
"12"	275000	25.1079545454545	24.8216783216783	32.6167578610181	18.1021647685379	24.1424913041566	2288	0.9152
