"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.352	25.864	10.7813913758847	6.28911833245674	8.55747626347862	125	0.05
"2"	25000	25.3664122137405	25.8664122137405	11.830199927498	6.54585503617058	8.85546606224286	262	0.1048
"3"	50000	25.3922077922078	25.787012987013	13.877449549697	7.50045632294349	9.94487250402278	385	0.154
"4"	75000	25.1641221374046	25.9389312977099	16.6781424761498	8.76785534715003	11.6311037248978	524	0.2096
"5"	1e+05	25.3102362204724	25.903937007874	18.1147252224962	9.62706803170123	12.8484795741307	635	0.254
"6"	125000	25.356783919598	25.9422110552764	19.1325705916114	10.7610970288838	14.4190682361856	796	0.3184
"7"	150000	25.5056526207605	25.813977389517	21.0023845164565	11.8508605654234	15.8000563043578	973	0.3892
"8"	175000	25.7471264367816	25.8143236074271	21.6497991994641	12.7651022707308	17.0209034089623	1131	0.4524
"9"	2e+05	25.6036171816127	25.9351921627732	24.536042584522	13.8177952755687	18.4232469794651	1327	0.5308
"10"	225000	25.4482535575679	25.9676584734799	26.1875544044638	14.9248105820976	19.9265510431657	1546	0.6184
"11"	250000	24.9938202247191	25.9129213483146	28.6671087921189	16.002419129967	21.2985409265589	1780	0.712
"12"	275000	25	25.7674886763966	30.5748186765997	16.8815101600388	22.5184085096505	1987	0.7948
"13"	3e+05	25.1497674418605	25.6906976744186	31.4375121150306	17.566845265524	23.4082266513172	2150	0.86
"14"	325000	25.0563628357552	25.4561867018934	32.2613435268679	18.0745300589623	24.0326343502246	2271	0.9084
