"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.64	24.608	10.4312637777021	6.48215872203309	8.71752625462063	125	0.05
"2"	25000	24.7682926829268	24.4593495934959	12.1101170197595	6.80620501617747	9.10666552567386	246	0.0984
"3"	50000	24.9162436548223	24.0152284263959	14.5520992371545	7.70168929595132	10.2418539290221	394	0.1576
"4"	75000	25.139405204461	24.1282527881041	15.0357260320171	8.83901997586786	11.8731918860374	538	0.2152
"5"	1e+05	25.0200573065903	24.2363896848138	17.6890235622246	10.0678804194995	13.3990593851691	698	0.2792
"6"	125000	25.0212514757969	24.2266824085006	19.0026067170091	11.0825409670597	14.8550614905437	847	0.3388
"7"	150000	25.1236917221694	24.1607992388202	21.0578301867583	12.3132296718428	16.4024740828126	1051	0.4204
"8"	175000	24.8444619010212	24.2694422623723	22.611983962649	13.5148844699703	18.0844491715357	1273	0.5092
"9"	2e+05	24.8682119205298	24.2827814569536	24.9226481950241	14.7416749764439	19.7254495497657	1510	0.604
"10"	225000	25.0223623853211	24.0963302752294	27.366178311522	15.8154828709328	21.1210884172307	1744	0.6976
"11"	250000	25.2098577235772	24.0558943089431	29.4059996402847	16.781284572738	22.419105025156	1968	0.7872
"12"	275000	25.2496538994001	24.1675126903553	29.7114322477763	17.5972403076071	23.5009339117334	2167	0.8668
"13"	3e+05	24.99609375	24.1423611111111	31.3293349177602	18.1932182128805	24.1923599912192	2304	0.9216
