"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.448	24.968	10.2474254327611	6.31798322808153	8.7238596962583	125	0.05
"2"	25000	25.6796875	24.92578125	11.8238496700739	6.50085412875235	8.8232814768944	256	0.1024
"3"	50000	25.3498622589532	25.3498622589532	13.1546077582004	7.33878551178272	9.82082806843654	363	0.1452
"4"	75000	25.1651982378855	25.5484581497797	14.0816495663367	8.18606869310862	10.9448915876741	454	0.1816
"5"	1e+05	25.3790035587189	25.2686832740214	16.5127632579619	9.01691901846318	12.0719446914793	562	0.2248
"6"	125000	25.2611190817791	25.2338593974175	17.4593868868812	10.0268589787593	13.3476118237821	697	0.2788
"7"	150000	25.2565320665083	25.3871733966746	19.5363608087702	11.0108184404983	14.6667506344459	842	0.3368
"8"	175000	25.5087538619979	25.8135942327497	21.0716267530114	11.83248162639	15.7986188713026	971	0.3884
"9"	2e+05	25.6325088339223	25.5574204946996	22.5059593336432	12.7709567693458	16.9850435313194	1132	0.4528
"10"	225000	25.5938223938224	25.6895752895753	23.7166419285354	13.6257612477939	18.20088334558	1295	0.518
"11"	250000	25.6384976525822	25.7746478873239	26.0463339929103	14.618102809537	19.5251916946893	1491	0.5964
"12"	275000	25.6136904761905	25.7458333333333	26.4993176467363	15.5143254295777	20.7529006011612	1680	0.672
"13"	3e+05	25.5044854881266	25.5087071240106	29.2905081727969	16.4616195542435	21.963506333131	1895	0.758
"14"	325000	25.2799227799228	25.269305019305	29.6166679583015	17.212520739544	22.9874548988866	2072	0.8288
"15"	350000	25.1663669064748	25.0377697841727	31.0049074238302	17.8259556127947	23.8530491431395	2224	0.8896
"16"	375000	25.0073848827107	24.9826238053866	31.2496242937679	18.1641832898486	24.1788587691274	2302	0.9208
