"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.056	24.312	10.5027843927218	6.71158605152202	8.86004966126037	125	0.05
"2"	25000	25.66015625	24.36328125	12.803404021627	7.01342380017297	9.48216903145138	256	0.1024
"3"	50000	25.4160206718346	24.6744186046512	13.3344963236961	7.65111296565125	10.3420821408311	387	0.1548
"4"	75000	25.7651663405088	24.6908023483366	16.2475970385352	8.64972040014937	11.5299349409215	511	0.2044
"5"	1e+05	25.6098310291859	24.9431643625192	17.6723988253274	9.76407434255921	13.0461314214131	651	0.2604
"6"	125000	25.4080604534005	25.1133501259446	19.3032414336724	10.7457073958836	14.349997722388	794	0.3176
"7"	150000	25.2393340270552	25.2299687825182	19.8824294009465	11.7914935315335	15.7718472404743	961	0.3844
"8"	175000	25.5322153574581	25.2224183583407	22.5398142450639	12.788344945717	17.085553254057	1133	0.4532
"9"	2e+05	25.6757369614512	25.3310657596372	24.870399002031	13.7863002273403	18.462175908164	1323	0.5292
"10"	225000	25.4702842377261	25.4974160206718	25.9470910835552	14.8972319665038	19.8956804107274	1548	0.6192
"11"	250000	25.3869490555238	25.424155695478	26.3275444650064	15.7960002029504	21.1356980367527	1747	0.6988
"12"	275000	25.3187435633368	25.3429454170958	27.8831764011391	16.6429041774922	22.3213782236916	1942	0.7768
"13"	3e+05	25.2045240339303	25.2224316682375	30.0316652801604	17.4062339729871	23.2725092075464	2122	0.8488
"14"	325000	24.7852143482065	24.9076990376203	30.8163423090128	18.0809300593213	24.1292173885508	2286	0.9144
