"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.152	25.128	10.0974990963109	6.56133311669568	8.84892581051508	125	0.05
"2"	25000	24.8021201413428	25.7243816254417	13.2177441911556	6.93114300480693	9.27772885295242	283	0.1132
"3"	50000	25.0738255033557	25.4541387024608	15.4957327169281	8.12939922454632	10.9356084006421	447	0.1788
"4"	75000	24.8663366336634	25.4108910891089	16.8707540124016	9.42394002056562	12.6039662293003	606	0.2424
"5"	1e+05	24.7313624678663	25.3740359897172	18.7489499180581	10.659808427869	14.2789411928988	778	0.3112
"6"	125000	25.025641025641	25.4704142011834	20.8605554908118	12.1019562927353	16.1045356738665	1014	0.4056
"7"	150000	25.0923441199684	25.5666929755328	23.5780068521063	13.5611456507814	18.090225720776	1267	0.5068
"8"	175000	24.9390006489293	25.530175210902	27.4501481609827	14.9030581269277	19.864284619146	1541	0.6164
"9"	2e+05	25.1237000547345	25.6190476190476	28.3379799055677	16.1967244829126	21.6194015101758	1827	0.7308
"10"	225000	24.8293838862559	25.3592417061611	30.0364054542712	17.3826663578964	23.222432844354	2110	0.844
"11"	250000	24.5564655172414	24.8344827586207	31.1502335437324	18.2641942832121	24.325716805573	2320	0.928
