"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.808	25.072	10.0865280448725	6.56462591677596	8.80602339310997	125	0.05
"2"	25000	24.6085714285714	24.8685714285714	12.4193019620464	7.25412903422225	9.70149788560972	350	0.14
"3"	50000	24.5470941883768	24.9018036072144	14.4293710941847	8.50881437322373	11.4355533505911	499	0.1996
"4"	75000	24.6062767475036	24.4764621968616	17.8245053227868	10.0636974805647	13.4610340588523	701	0.2804
"5"	1e+05	24.3144104803493	24.5884279475983	20.007796321103	11.4875162241795	15.3602203036029	916	0.3664
"6"	125000	24.1696202531646	24.6160337552743	23.0193607435103	13.0408278866588	17.4186426709941	1185	0.474
"7"	150000	24.0728744939271	24.9156545209177	25.5670167184215	14.5738504581298	19.3656556610844	1482	0.5928
"8"	175000	24.25	25.2314410480349	27.6101666987613	16.1794991034245	21.618474114454	1832	0.7328
"9"	2e+05	24.3106660456451	25.2016767582674	29.8285001732308	17.5091367453754	23.3896893702121	2147	0.8588
"10"	225000	24.4985112717992	25.0421097405359	31.4867145970902	18.3763486612906	24.4814222577308	2351	0.9404
