"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.856	24.36	9.91112183357666	6.43208608750032	8.54437452362664	125	0.05
"2"	25000	24.7309417040359	24.4260089686099	11.5447296130121	6.56099418582286	8.99840901477594	223	0.0892
"3"	50000	24.7147147147147	24.2522522522523	13.2876798693445	7.18399061065126	9.74344952686452	333	0.1332
"4"	75000	24.7296037296037	24.5151515151515	14.2796915512102	8.045935706489	10.8507800469616	429	0.1716
"5"	1e+05	24.8145315487572	24.6022944550669	15.3210207634313	8.79368941568003	11.8299546226125	523	0.2092
"6"	125000	25.0094339622642	24.3522012578616	17.404137695948	9.6652944360479	12.8774429620716	636	0.2544
"7"	150000	25.1	24.4842105263158	18.4323010769597	10.5621680488094	14.1239712934059	760	0.304
"8"	175000	25.0809312638581	24.2405764966741	19.2794283101648	11.4232697282813	15.2412278242222	902	0.3608
"9"	2e+05	25.0057361376673	24.2514340344168	21.0112908181077	12.3077399895086	16.4388362151023	1046	0.4184
"10"	225000	25.0008183306056	24.2258592471358	23.4669098431465	13.2758437203187	17.7741407717023	1222	0.4888
"11"	250000	24.9252336448598	24.2278936017254	25.1333756060524	14.155364271668	18.921135238539	1391	0.5564
"12"	275000	24.8352201257862	24.2459119496855	27.2944959998604	15.126180504604	20.226132357062	1590	0.636
"13"	3e+05	25.0642253521127	24.4535211267606	29.0982348450384	15.992902890423	21.3454537983517	1775	0.71
"14"	325000	24.9553660982949	24.4222668004012	30.8039186589277	16.9228837293744	22.5922772980532	1994	0.7976
"15"	350000	25.1379310344828	24.5875862068966	30.8079278831252	17.6284529378931	23.5633293364363	2175	0.87
"16"	375000	25.0326228795128	24.5354501957373	31.5616837443324	18.150583392963	24.1969911917707	2299	0.9196
