"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.28	25.384	9.98408012788359	6.38572703840438	8.75773121304827	125	0.05
"2"	25000	25.3529411764706	25.552036199095	11.8764144817122	6.62894639336948	9.05185609526999	221	0.0884
"3"	50000	25.4428571428571	25.0028571428571	14.1789225577249	7.25769418511909	9.8108752652038	350	0.14
"4"	75000	25.4615384615385	25.2948717948718	16.6976880926585	8.30427457094926	11.1719643590423	468	0.1872
"5"	1e+05	25.652705061082	25.1465968586387	18.1022125010386	9.18436229193737	12.2733145894017	573	0.2292
"6"	125000	25.2496433666191	25.3680456490728	20.0848998065135	10.1540101263147	13.4823096100143	701	0.2804
"7"	150000	25.3948598130841	26.0011682242991	21.0014870352747	11.2249626598699	15.0110342508968	856	0.3424
"8"	175000	25.603532875368	26.0932286555447	23.1219200944133	12.2088004933295	16.2449668944566	1019	0.4076
"9"	2e+05	25.6219816819317	26.1940049958368	23.9820190671035	13.1954614827743	17.5501618060208	1201	0.4804
"10"	225000	25.8508960573477	26.4666666666667	25.5473110007536	14.2047506680734	18.9131539748408	1395	0.558
"11"	250000	25.9209215442092	26.3412204234122	26.0839127711316	15.2132424976298	20.3209158570103	1606	0.6424
"12"	275000	25.8195819581958	26.018701870187	27.8923339892747	16.1388411788813	21.5257899530546	1818	0.7272
"13"	3e+05	25.8590637450199	25.800796812749	29.0573135927021	16.9564036522775	22.6396679493781	2008	0.8032
"14"	325000	25.8642090527298	25.6299580027998	31.1899555369563	17.5275795257292	23.3774238748114	2143	0.8572
"15"	350000	25.6738651388277	25.3274570295284	32.4750956577063	18.0659577901862	24.0451375194602	2269	0.9076
