"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.576	25.256	10.2589137826575	6.40437745592591	8.85919364276456	125	0.05
"2"	25000	24.1289398280802	25.2005730659026	13.0394862528745	7.18538018472169	9.53816679491766	349	0.1396
"3"	50000	24.4703632887189	25.0669216061185	16.0151130598497	8.7251957235699	11.632111848331	523	0.2092
"4"	75000	24.4107142857143	25.0068681318681	20.9297240493118	10.3119280041943	13.7343736336977	728	0.2912
"5"	1e+05	24.1487341772152	25.0696202531646	21.1947361921031	11.6783347365001	15.5240240680534	948	0.3792
"6"	125000	24.5258408531583	24.98605414274	22.9554317461049	13.2432560863417	17.6380131723538	1219	0.4876
"7"	150000	24.525969756739	24.8632478632479	26.4260000404767	14.7971337628395	19.7347835880579	1521	0.6084
"8"	175000	24.8952276467361	24.7345035655513	29.6959589682182	16.1875760465296	21.6193001048473	1823	0.7292
"9"	2e+05	24.8405051449953	24.4471468662301	29.85042114823	17.492773980836	23.303864349403	2138	0.8552
"10"	225000	24.7586649550706	24.3718442447582	32.9869934924698	18.3370616240167	24.3930713102678	2337	0.9348
