"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.808	25.192	10.1027584351998	6.25270118274048	8.56187642984878	125	0.05
"2"	25000	25.1771653543307	24.7086614173228	12.2926153326615	6.7530879476284	9.23480481998619	254	0.1016
"3"	50000	24.859943977591	24.6750700280112	12.4644811530286	7.31518539855924	9.85222673544909	357	0.1428
"4"	75000	24.9109131403118	24.7772828507795	15.4985332440077	8.09508016678753	10.8443980580401	449	0.1796
"5"	1e+05	25.0782122905028	24.8808193668529	15.659547838432	8.82367705525773	11.8810768026376	537	0.2148
"6"	125000	25.1305031446541	24.8207547169811	17.4230232324531	9.59884942613884	12.8171260308494	636	0.2544
"7"	150000	25.1625683060109	24.9153005464481	17.4375778586716	10.2506702816991	13.6841117332095	732	0.2928
"8"	175000	25.2082853855006	25	18.7584027862663	11.1515362155165	14.9374106409651	869	0.3476
"9"	2e+05	25.267620020429	24.9101123595506	20.3836048038241	11.8584807535091	15.847911819786	979	0.3916
"10"	225000	25.1245551601424	24.7393238434164	22.3196571644765	12.7120910178581	16.9648426451693	1124	0.4496
"11"	250000	25.2706349206349	24.631746031746	22.8688315709396	13.4342838460802	17.9152581140496	1260	0.504
"12"	275000	25.3839096683133	24.6654904728299	24.4508841047557	14.2471532251071	18.9735247026989	1417	0.5668
"13"	3e+05	25.6782115869018	24.6605793450882	24.9200153944981	15.0722403505506	20.1434306160828	1588	0.6352
"14"	325000	25.5445321307779	24.6386696730552	26.9082288430313	15.9155620111313	21.3523565201037	1774	0.7096
"15"	350000	25.1829830855971	24.594566888775	28.4056615965794	16.6794458052513	22.2955661946219	1951	0.7804
"16"	375000	25.2027737924438	24.674318507891	29.7938618881394	17.2760668539573	23.0605296415269	2091	0.8364
"17"	4e+05	25.1418857660925	24.7774252039891	30.0211899663286	17.7452112466841	23.697145648965	2206	0.8824
"18"	425000	25.0260642919201	24.6928757602085	31.6351149124431	18.1620031864166	24.2167907505313	2302	0.9208
