"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	111.92836248907	112.354582512387	47.1518299032685	27.6763030953268	36.8859202614331	6.04663363450889	3431	0.0683793048469388
"3"	20	112.061329292015	111.97308045691	51.4105458295379	28.6262474050276	38.3488237634981	5.55666138882606	4421	0.0881098533163265
"4"	30	112.074924744802	111.667301909263	55.0884341710794	30.0137297275622	40.2401305324913	5.35500945179584	5290	0.105428890306122
"5"	40	112.224702414356	111.716959575856	59.1553650176204	31.5791288374566	42.3983030292658	5.24502446982055	6130	0.122169961734694
"6"	50	112.427359659574	111.954391702128	61.9384349876077	33.4195167429513	44.9318228763447	5.14439716312057	7050	0.140505420918367
"7"	60	112.486948612153	112.072443973493	66.2062290889622	35.2563240571277	47.4990570913734	5.08177044261065	7998	0.159398915816327
"8"	70	112.639995978943	111.933190344982	68.3294119466348	37.0428997358628	49.8290507903843	5.04256272401434	8928	0.177933673469388
"9"	80	112.732286953914	112.041669629111	71.7408120112966	39.0795029814003	52.6120059866837	4.99570128961312	10003	0.199358258928571
"10"	90	112.790250551125	111.773998691639	74.8537259823134	41.1615443760975	55.4810320285866	4.95080204319383	11159	0.222397161989796
"11"	100	112.512769781906	111.906241179321	78.2265831512172	43.1930818610227	58.1858657455228	4.90985460420032	12380	0.246731505102041
"12"	110	112.714840014577	111.722676042274	81.0085446458248	45.3122333571489	60.9389786369667	4.86239067055394	13720	0.2734375
"13"	120	112.781593157303	111.74671260671	85.4564888386039	47.4441159302377	63.8407084533649	4.81516775858646	15111	0.301159917091837
"14"	130	112.779727649047	111.490776834419	89.1203884852388	49.572447865008	66.6642159316854	4.77697320782042	16572	0.330277423469388
"15"	140	112.840552774701	111.314457377049	92.6103287298225	51.686492004303	69.4471130607709	4.75	18056	0.359853316326531
"16"	150	113.056565077182	111.247363813745	95.6967711707445	53.7936254603182	72.2257252996229	4.72178918946457	19629	0.391202965561224
"17"	160	113.012412073984	111.135570059149	100.716939132461	55.9351640872672	75.0457153696441	4.68416111163271	21302	0.424545599489796
"18"	170	112.940688565732	111.260799341164	103.524296073596	58.1382911663763	77.9932949025166	4.66178319101903	23071	0.45980149872449
"19"	180	112.824441595453	111.199279050709	107.409964305141	60.2337337083773	80.8038268350127	4.63890680425669	24808	0.494419642857143
"20"	190	112.694566032658	111.044735120495	109.665884373735	62.3574458091259	83.6310792522234	4.6286036036036	26640	0.53093112244898
"21"	200	112.697216478267	110.977041761321	112.643251500225	64.5127246076991	86.5123826413195	4.59305662490376	28574	0.569475446428571
"22"	210	112.824241332127	111.154592877279	116.311500449818	66.7803784460963	89.4484836738298	4.57143788931285	30663	0.611108896683674
"23"	220	112.804647883038	111.151581628688	118.888797719502	68.8823614668905	92.332812824385	4.5268629789316	32703	0.651765784438776
"24"	230	112.967364619411	111.261251135888	121.895075911768	71.0586851191783	95.2265416639333	4.47299739008231	34867	0.694893973214286
"25"	240	112.950030088088	111.138712574303	124.449630211354	73.1202058615922	98.0316937460844	4.40728038670303	37031	0.738022161989796
"26"	250	112.651419526279	111.033417350665	128.33027007701	74.8967680822729	100.423540688382	4.34563465585382	38966	0.776586415816326
"27"	260	112.536227851566	111.058171753609	131.261239265559	76.4893816314419	102.516277177533	4.28807816949818	40732	0.811782525510204
"28"	270	112.395859863454	111.01198222544	134.25929347381	77.8683383295578	104.274557724322	4.24616695059625	42264	0.842315051020408
"29"	280	112.220955366368	111.093042256508	138.491018367317	79.0874709624445	105.796232312117	4.20701360060549	43601	0.868961256377551
"30"	290	112.152773239249	111.20409468063	140.378182389054	80.2435697376685	107.159135593106	4.17326169828566	44857	0.893993144132653
"31"	300	111.974818557946	111.129558335099	144.258712514128	81.2225833021802	108.297093144993	4.14847751694675	45879	0.914361447704082
"32"	310	111.881121062712	111.241882769819	147.625153214932	82.094698167333	109.297820109723	4.12516832318051	46785	0.932417889030612
"33"	320	111.812746128564	111.216050390005	150.471597838906	82.8384482598159	110.136323652928	4.10457653866386	47525	0.947165975765306
"34"	330	111.7718860257	111.270214019348	153.033394391772	83.5123894630945	110.828905966972	4.08515496875714	48171	0.960040656887755
