"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	111.915734776164	112.222367803143	46.4121333376441	27.6564230361369	37.0029249019502	5.98576934479692	3373	0.0672233737244898
"3"	20	112.032366447831	112.151998194607	49.360824952178	28.5202723641665	38.1611924950485	5.51746776084408	4265	0.0850007971938776
"4"	30	111.937078134284	111.913705862547	53.4635372822711	29.664750533151	39.7280852480123	5.3321449792038	5049	0.100625797193878
"5"	40	111.792257852509	111.687718316832	56.3333486243353	31.0444158187725	41.6930630037066	5.16490269716627	5858	0.116749043367347
"6"	50	111.640556243457	111.796071197847	59.6642165566699	32.6082851604542	43.8404707449173	5.09376401973979	6687	0.133270886479592
"7"	60	111.694117576635	111.807656834627	62.3873827891858	34.3003429095702	46.1975580124943	4.99118537034601	7601	0.151486766581633
"8"	70	111.931955682757	112.170102785318	66.0929533948029	36.0215501257884	48.5151974414656	4.96565561194382	8473	0.168865593112245
"9"	80	112.000577552321	112.484641017741	68.927025735389	37.7947453084575	50.9968084395898	4.92340380325082	9413	0.187599649234694
"10"	90	111.848803285303	112.644429106628	70.8859045916824	39.6254215338783	53.3981388804012	4.87243035542747	10410	0.207469706632653
"11"	100	111.711015170252	112.714332212836	74.1221976556076	41.5134283388026	55.8446095835968	4.84315945310459	11483	0.228854432397959
"12"	110	111.600267529281	112.733260232669	77.5840077282661	43.4269138692089	58.3912445460254	4.79471351693574	12636	0.251833545918367
"13"	120	111.612953767099	112.823095469349	80.7355258055267	45.3353424007564	60.9794628582023	4.76355214590722	13817	0.275370695153061
"14"	130	111.460523866949	112.74578048635	83.1679901392212	47.2901674568554	63.5811944801178	4.73111582295256	15092	0.30078125
"15"	140	111.567816847033	112.764931809339	87.5767168854717	49.2502919489768	66.162859772479	4.69734922178988	16448	0.32780612244898
"16"	150	111.638710447259	112.92594183948	90.1914348320933	51.212781577857	68.7959981187279	4.66124873893061	17842	0.355588329081633
"17"	160	111.581463636836	113.031581561462	93.6987813421708	53.1373483674506	71.3363762082036	4.64867109634551	19264	0.383928571428571
"18"	170	111.459758495286	113.008990965942	97.14883247956	55.1456979130525	73.9375714559013	4.62362901674043	20788	0.414301658163265
"19"	180	111.818077384257	113.090993113638	99.8720601879896	57.1063830801718	76.5605399299014	4.6026685770574	22334	0.445113201530612
"20"	190	112.032595300359	112.997469972429	103.119302528724	59.054394914067	79.1679246164451	4.57799314896817	23938	0.477080676020408
"21"	200	112.073621728829	112.954668791149	106.947007976248	60.9978078653051	81.8030304906899	4.57103761044648	25578	0.509765625
"22"	210	112.074815935631	112.953028966935	109.176160185526	62.9176932513131	84.3973593818907	4.55297442107967	27249	0.543068399234694
"23"	220	112.182011577126	112.939122021045	111.719255491209	64.8492896408573	86.873491411772	4.54338450922891	28985	0.577666613520408
"24"	230	112.12624767432	113.080567345003	114.279575959121	66.7835810979491	89.4412039014909	4.52333474067098	30791	0.613659917091837
"25"	240	112.077224236577	112.910482550881	117.059423853517	68.7679247352056	92.0992842594415	4.49400684931507	32704	0.651785714285714
"26"	250	111.989921726955	112.93296487671	119.643055666563	70.7396808245606	94.8023342878199	4.44686868686869	34650	0.690569196428571
"27"	260	111.947399064174	112.99922058388	122.301436696831	72.6091801561421	97.2827919892519	4.39242374549032	36588	0.729193239795918
"28"	270	111.912734777205	112.781271736638	127.059368346047	74.3243011967384	99.6103065704858	4.33942232630757	38430	0.765904017857143
"29"	280	111.983387002443	112.599642098487	128.856037066942	75.8697200696909	101.672506121197	4.29456204652554	40107	0.799326371173469
"30"	290	111.897450766589	112.580813541668	131.607616534603	77.3268820055487	103.57768632577	4.25146886016451	41699	0.8310546875
"31"	300	111.891743105641	112.399470414789	135.063216892024	78.6082587321088	105.152412878445	4.2135084340704	43099	0.858956473214286
"32"	310	111.780770364717	112.205222497621	137.68164623093	79.7620898100811	106.607128620213	4.18189606583249	44355	0.883988360969388
"33"	320	111.69976505482	112.11851054122	141.967548488553	80.7491329740732	107.811572781501	4.15289738563531	45403	0.904874840561224
"34"	330	111.634977779877	112.039195334498	145.903455035714	81.658443691568	108.83228226018	4.12516179135387	46356	0.923867984693878
"35"	340	111.562692818934	111.907208221833	148.012514665091	82.4062500609182	109.666913416269	4.10513359224125	47121	0.939114317602041
"36"	350	111.476940425788	111.801405956747	150.926925887425	83.0781566791378	110.423658447555	4.08822113875578	47789	0.952427455357143
"37"	360	111.546639673202	111.73216712562	152.662004082169	83.7154993376505	111.06133196625	4.07181818181818	48400	0.964604591836735
"38"	370	111.478700692506	111.675301616523	154.628355910857	84.2205788489579	111.586837219412	4.05664470183768	48866	0.973891900510204
"39"	380	111.47658332163	111.627239198566	156.171330312907	84.6113967826813	111.981993383079	4.04478036490715	49218	0.980907206632653
"40"	390	111.532986329726	111.55832757804	156.99693924858	84.9587932275122	112.363721645532	4.03250817752292	49526	0.987045599489796
"41"	400	111.53215573203	111.535364251753	157.637068382528	85.2336731974167	112.617488116567	4.02105982356369	49763	0.991768973214286
"42"	410	111.53727969111	111.547918621887	157.692346572473	85.4003949935802	112.828285720166	4.01414517841758	49911	0.994718590561224
"43"	420	111.531597825869	111.543394516335	157.737840018869	85.5180682175631	112.961589863215	4.00855760387092	50014	0.996771364795918
"44"	430	111.50729846842	111.538728808483	157.717359970098	85.59253077779	113.034352553407	4.00487230176321	50079	0.998066804846939
"45"	440	111.502852754005	111.515380932432	157.697705616748	85.6474080286631	113.13252942249	4.00255351407425	50127	0.9990234375
"46"	450	111.496649582195	111.516093971242	157.698561721402	85.6659314145849	113.148392313723	4.00167520890254	50143	0.99934231505102
"47"	460	111.495972404993	111.515482314471	157.698608001901	85.6781770286195	113.162752336982	4.00115643817043	50154	0.999561543367347
"48"	470	111.495683983892	111.515679199394	157.69895116177	85.6858742688036	113.17095656305	4.00071767473386	50162	0.999720982142857
"49"	480	111.492106836755	111.507933027706	157.696003011544	85.6946693302184	113.181485501013	4.00031891568667	50170	0.999880420918367
"50"	490	111.500179375772	111.499511699286	157.685284323322	85.6995413647355	113.191802500966	4.00011958384821	50174	0.999960140306122
"51"	500	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"52"	510	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"53"	520	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"54"	530	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"55"	540	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"56"	550	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"57"	560	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"58"	570	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"59"	580	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"60"	590	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
"61"	600	111.5	111.5	157.6848122046	85.7012657947444	113.192314226718	4	50176	1
