"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	112.190500602954	112.107737533916	46.0667067577095	27.4690237983428	36.6610589033107	5.92583659933675	3317	0.0661073022959184
"3"	20	112.226678612032	112.130168024633	49.4962789298608	28.3447619554912	37.9033626020573	5.45286594031265	4222	0.0841438137755102
"4"	30	112.207220688283	112.292209051124	52.0317745348056	29.3605924796446	39.3263159553852	5.20230753928785	5027	0.100187340561224
"5"	40	112.111297530005	112.073875056532	55.0801302043456	30.561891632225	41.0884250592134	5.07288224038963	5749	0.11457669005102
"6"	50	112.158679944717	112.095266001228	56.8224729396515	31.8817214336415	42.8835942206034	4.95239557739558	6512	0.129783163265306
"7"	60	112.22059311674	112.020110104626	59.4813399760492	33.4114881804065	44.9818231961782	4.90666299559471	7264	0.144770408163265
"8"	70	112.32204516169	112.025480956511	63.5052689886563	35.0215912248281	47.1393325859735	4.85962086482468	8071	0.160853794642857
"9"	80	112.306458628443	112.196138392355	65.7588894599497	36.6127332898645	49.3183060377321	4.82023608768971	8895	0.177275988520408
"10"	90	112.030568996033	112.196951673278	68.4729780544259	38.3687959391872	51.6957721547317	4.78262638592208	9831	0.195930325255102
"11"	100	111.912510490946	112.218436783648	71.2203947913146	39.9742106336766	53.7816343783704	4.74780660817622	10714	0.213528380102041
"12"	110	111.977957624658	112.369753714139	74.1211811497424	41.6895668280971	56.073719272448	4.71226092896175	11712	0.233418367346939
"13"	120	111.866000924982	112.388110880301	76.7012364433166	43.4489004731477	58.3909730351698	4.67962687152152	12757	0.254245057397959
"14"	130	111.824367889578	112.721630856278	80.6235036220185	45.2128796921112	60.7401130491357	4.65374081014848	13874	0.276506696428571
"15"	140	111.802191656055	112.682573580859	82.8109444109374	46.823398891384	62.8753308681937	4.62810803565445	14921	0.297373246173469
"16"	150	111.84273044639	112.772927702241	85.3178476243615	48.56605992663	65.212602614841	4.60011175265413	16107	0.321010044642857
"17"	160	111.600053646255	112.82716201528	86.749878544283	50.2645599387144	67.4427381605973	4.58722074314157	17278	0.344347895408163
"18"	170	111.670289117885	112.761096574049	89.4359138356645	51.9932512058666	69.7737681814865	4.56261127596439	18535	0.369399713010204
"19"	180	111.883384513163	112.769794194331	92.4559458926593	53.6989990790885	72.0765238226082	4.55105856197261	19791	0.394431600765306
"20"	190	111.697648886998	112.733231088426	96.4161306750858	55.4947424037886	74.4000662139827	4.53981757171889	21159	0.421695631377551
"21"	200	111.74718256576	112.806112642813	98.9228586479281	57.26848453396	76.7787086534868	4.52439996457355	22582	0.450055803571429
"22"	210	111.695464401483	112.834601154119	100.759652594964	59.0059103705585	79.0818925628635	4.50981209116287	24001	0.478336256377551
"23"	220	111.835700927726	112.815040574195	104.084877708152	60.7937908090567	81.4710264953009	4.49878498079486	25514	0.508490114795918
"24"	230	111.745945021989	112.982420324846	107.118916325346	62.5857296308744	83.8719375797832	4.48782290550279	27059	0.539281728316326
"25"	240	111.576808339214	112.871780614498	111.840010342204	64.3368995214299	86.2376505200519	4.46805240174672	28625	0.570491868622449
"26"	250	111.361402710971	112.828297025622	112.369365349858	66.046598445624	88.540086685274	4.45544226694915	30208	0.602040816326531
"27"	260	111.344565443543	112.951924176565	114.863278940066	67.8428409396688	90.9127005458247	4.43392146416372	31909	0.635941485969388
"28"	270	111.418666346072	112.978763601985	117.464588442427	69.6313202441516	93.2722439823567	4.40199690954475	33652	0.670679209183674
"29"	280	111.377353585205	112.675514786076	121.48224245123	71.358719761399	95.637306170994	4.36800316464638	35391	0.705337213010204
"30"	290	111.363598047798	112.504733205882	124.911404390537	72.9345954660251	97.7402660495058	4.32999378898761	37031	0.738022161989796
"31"	300	111.53767172246	112.404155106922	125.322652760847	74.3877154498262	99.7177463316291	4.28806136463759	38589	0.769072863520408
