"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	112.298984541512	111.803437050805	43.6950063702027	27.3609584884628	36.7076250338589	5.4634448574969	3228	0.0643335459183673
"3"	20	112.326039258699	111.936779601614	45.1006475637673	27.6855704208486	37.1275481886251	5.04236006051437	3966	0.0790417729591837
"4"	30	112.053050336591	112.067433224756	48.3922022147541	28.2873157470279	37.8160711714194	4.80738327904452	4605	0.0917769451530612
"5"	40	111.998117720787	112.20331228307	47.8006380332781	28.9894073958755	38.6679837372921	4.65638256845353	5186	0.10335618622449
"6"	50	112.071989088983	112.284696045198	50.1573009352135	29.7086380332772	39.7530756140752	4.55579096045198	5664	0.112882653061224
"7"	60	112.102024700869	112.200866743157	51.5916629622009	30.4420032728835	40.7732957303478	4.50975249959023	6101	0.121591996173469
"8"	70	112.246535121876	112.139941775257	53.9413834395187	31.1617786924536	41.7495434677106	4.46175072819255	6523	0.130002391581633
"9"	80	112.225569378336	112.366703389586	55.4074107319151	32.0074137612207	42.9044550534709	4.44829078321073	6933	0.138173628826531
"10"	90	112.09349820457	112.648104869423	57.5791004844594	32.8204428887949	44.046113524992	4.42247007616975	7352	0.146524234693878
"11"	100	112.149938450668	112.721799678828	58.0950058987282	33.7014355333729	45.1778135781467	4.39979445015416	7784	0.155133928571429
"12"	110	112.086368181264	112.979954854428	58.7651932529465	34.5515527793317	46.2604300638313	4.38737970520161	8209	0.163604113520408
"13"	120	112.172360933349	113.182281171306	61.0384383317009	35.4366920079398	47.4495236514457	4.37056717107543	8657	0.17253268494898
"14"	130	112.202905721201	113.263547452965	62.0216703227795	36.2908234355101	48.628217741138	4.3652767081087	9089	0.181142378826531
"15"	140	112.138632015561	113.174234423299	63.7883268464789	37.0936268580739	49.7075340798226	4.35727052886132	9511	0.189552774234694
"16"	150	112.082886639188	113.11023289434	65.0762096783642	37.9170099546411	50.8657398777075	4.34683824268624	9947	0.1982421875
"17"	160	112.062957256442	113.28911406265	66.1450074011263	38.8365971233628	52.0637599989412	4.34543538653128	10439	0.208047672193878
"18"	170	112.067050774417	113.394392483601	67.2736103641974	39.8141546324827	53.3675521951116	4.33946793002915	10976	0.21875
"19"	180	112.027978117137	113.316632616052	68.7630957813524	40.7689641080974	54.6596015914703	4.32086767895878	11525	0.229691485969388
"20"	190	111.994990603248	113.347091771627	69.9212892358509	41.7020374110202	55.8685784009972	4.30759032151144	12068	0.240513392857143
"21"	200	111.944003614458	113.458333576411	71.3053740004915	42.6220869687597	57.118265781814	4.2999365884591	12616	0.251434948979592
